I,P
20.1521320558806,32488.6741118121
19.9685335521812,31899.3865779668
20.1356898139787,32435.6803427813
20.0465813383871,32149.2338685256
19.9293273600988,31774.2471220786
20.2060953783247,32662.9032350362
20.0528602707358,32169.3764030122
20.0941457658023,32301.9755245848
19.9710197928843,31907.3305254222
19.9985940181014,31995.5010160674
19.9293845728144,31774.4295560906
20.0350781396627,32112.3484849912
19.9254595820468,31761.9151644624
19.9789971097331,31932.8260408578
20.0702341808051,32225.1440057886
20.0396785939746,32127.0974519844
19.8495400605675,31520.339249286
19.9480276334078,31833.9045170561
19.9974438154387,31991.8207321301
20.0404144638749,32129.4569507109
19.9125392327876,31720.7374957843
20.1383586596505,32444.2791603776
19.8370381329454,31480.6465510343
19.926172443151,31764.1878587353
19.8717287602924,31590.8483138105
20.1926289528027,32619.3811220453
20.0151084746985,32048.3653803159
20.1518649165708,32487.8127692572
20.1284467653157,32412.3495347317
19.8977375557065,31673.596786862
20.0059830897213,32019.1487508973
19.8775680047315,31609.416782618
19.9632532774871,31882.5185136879
20.0692941614177,32222.1254510012
20.045673132411,32146.320906517
20.0453854147935,32145.3981142092
19.9273241914601,31767.8599545241
20.148841374899,32478.0647000674
19.914906209697,31728.2791472821
20.2726955887187,32878.5749146285
20.1325789417259,32425.658787586
20.0689986041218,32221.1763977793
20.1547909264518,32497.2477831186
19.935951058191,31795.3715675669
19.9818484003713,31941.9412396338
19.9974575861265,31991.8647927144
20.0210303426129,32067.332478386
20.0251908864892,32080.6616032263
20.0209104078953,32066.9482848776
20.0516082083033,32165.3593391437
20.0068292964221,32021.857479694
20.1971332496126,32633.9353202086
19.9573686097202,31863.7249459397
20.0852261305766,32273.3046973118
20.1051344845785,32337.3146114389
19.9339773504839,31789.0762407684
19.9126374084417,31721.0502848059
19.7705950808381,31270.1143880368
20.1047016225582,32335.9221865676
19.816822502974,31416.5163291501
19.7980895971174,31357.1481356391
20.2273520912447,32731.6618098545
20.0713635024412,32228.7706277703
19.9610165972274,31875.3746875829
20.0463564749701,32148.512633726
19.8676504840006,31577.8828603527
19.9957961762909,31986.5491779017
19.9014607218693,31685.4511091285
20.0615266826635,32197.1882271376
20.0538084931091,32172.4188062635
20.0095692832329,32030.6290320398
19.935473009398,31793.8467286749
20.019320494333,32061.8554443856
19.9824203408591,31943.7698143022
20.0160986137486,32051.5362972247
20.0865255991114,32277.4808515005
20.0966536329389,32310.0389793853
20.0049249874323,32015.7619002233
20.0167876071024,32053.7428886278
19.9430381471842,31817.9816432036
20.0229565950326,32073.5032645248
19.8554282423891,31539.0424550931
19.9610436452976,31875.4610727579
19.8319133082107,31464.3828371508
20.0153905503113,32049.2687105194
20.0046393481205,32014.8476358698
19.9532099502113,31850.446985377
20.1236346513835,32396.8537265889
19.9580830927645,31866.0064590153
20.1582251140916,32508.3231800316
19.9898545973453,31967.5429458405
19.7569332685605,31226.9129742682
20.13810117428,32443.449512443
20.098973259246,32317.498086071
20.1127232249984,32361.7308420312
20.1091589810985,32350.2619941675
19.9644730945384,31886.4148754037
20.0922576266023,32295.9053227007
20.0528149650659,32169.2310418537
20.0590482926304,32189.2334724862
20.0247022901903,32079.0961448601
20.1238817857488,32397.6494501434
19.9364220935359,31796.8740713301
20.1028173442807,32329.8612142011
19.9762860331108,31924.1602941327
19.8415794326059,31495.0619504326
19.9667533103304,31893.6990204472
19.9516784441196,31845.5578190037
20.0807713419221,32258.9902149248
20.0004142550159,32001.3256297794
19.915044292413,31728.7191335018
19.9949055420228,31983.6998107532
20.0118275679311,32037.8594086886
19.9513555086474,31844.5269305947
19.8543827247601,31535.7210705001
19.9212549724389,31748.5119741537
19.877463195168,31609.0834460206
20.0752294782916,32241.1870884853
19.9442053633744,31821.7062061161
20.1132431311118,32363.4039400973
20.228741322111,32736.1580381506
20.0321596485613,32102.9936148357
20.0183430693888,32058.7247394997
19.8181061085435,31420.586378359
19.9084427639715,31707.6874629063
19.9685369096525,31899.3973049723
20.0238469468387,32076.3557240338
19.97724768592,31927.2340083678
20.1872286980163,32601.936200481
19.9315902040052,31781.4630448316
20.0088382296867,32028.2885841419
20.0400824822549,32128.3924716464
19.9430227174664,31817.9324087505
20.0974332857659,32312.5459740648
19.871847428988,31591.2256192782
20.1598363770226,32513.5202198658
20.1695297017853,32544.7942712961
20.0589493455793,32188.9159078813
20.0447313266227,32143.3003165192
20.1041146188222,32334.0339685392
20.0654767838906,32209.8686851881
20.0294470467159,32094.2999197758
19.9842031606301,31949.4700772269
20.1204083012886,32386.4664168449
19.9577947893448,31865.0858282877
19.949955349144,31840.0574746271
20.1174036517466,32376.7943749847
20.0672187086677,32215.4613361203
20.0848937802043,32272.236652967
20.0405093534419,32129.7612116314
19.9271495132259,31767.3030177969
20.1374642379679,32441.3972748349
19.9809485024484,31939.0642445996
19.9797366629294,31935.1901696005
19.9550990896837,31856.4783743278
20.0333234444964,32106.7238585447
20.2070339566997,32665.937706177
20.0175991431751,32056.3420365475
19.8323476366994,31465.7610226317
19.8417107543448,31495.4788527264
19.9318080962483,31782.1579188535
19.9091307317866,31709.8789196295
19.9842811529941,31949.7194561533
20.1176905996989,32377.718005217
19.9773528034227,31927.5700025935
20.0697173282107,32223.4842907423
19.9137635825758,31724.6384018176
20.1296182952153,32416.1226168854
19.9457232794244,31826.5501711497
19.905705975463,31698.9704305266
20.1696452083472,32545.1670264481
19.8832791539411,31627.583193084
20.0710011221498,32227.6068836271
20.0516412728389,32165.4654187694
20.0363265921678,32116.3506646409
19.9988879058457,31996.4413976464
19.9983780116712,31994.8098478155
20.0429550307472,32137.6037091645
19.9130578527428,31722.3898437346
19.9229577725876,31753.9397126648
20.0587073684192,32188.13930335
20.0892468910948,32286.227252109
20.0556853505843,32178.4411905315
20.0891205748881,32285.8212377913
20.1209248020008,32388.1291910216
19.9968017975857,31989.766570554
20.0069611808487,32022.2796553588
20.1278744576828,32410.5064147391
19.9442066950537,31821.7104556021
19.9920965146569,31974.7138441087
19.8551627221257,31538.1989377671
20.146233961357,32469.6594260588
19.866922867335,31575.5699373311
19.921524622738,31749.3714635486
20.0911047148147,32292.1990929319
19.9785959389129,31931.5436552276
19.9764713127412,31924.7524887017
20.0121723645813,32038.9634199769
19.9319500123318,31782.6105035275
19.8476965291028,31514.4846009087
20.017050800388,32054.585819625
19.8113687705055,31399.226604877
19.99339248893,31978.8594573122
19.9610812815725,31875.5812743636
20.0834570272815,32267.6196933331
20.0934153221747,32299.6271447523
20.2141703981459,32689.0147908221
19.9228163572727,31753.4889284491
20.0971885333477,32311.7589555937
20.0147162608952,32047.1093603315
19.81535583358,31411.8661449116
20.0021618966624,32006.9184432233
19.9556426998376,31858.2140450865
19.7996085558698,31361.9599172538
20.044688116828,32143.1617360725
19.9422188970065,31815.3675628899
20.0190500274128,32060.9891200044
20.0588418448343,32188.5708924862
19.9461242112936,31827.8296841882
19.9077705019013,31705.5461085098
19.7888192070831,31327.7892488498
19.9512079478871,31844.0558863867
20.008335739362,32026.6799247223
19.9701848191566,31904.6625369017
20.0680821493044,32218.2336920984
19.8454883919292,31507.4727611358
19.9478009361873,31833.1809751802
20.1100536242638,32353.1405416614
19.9590353729247,31869.0474414128
19.9446668870143,31823.178978717
19.9845340537314,31950.5281075799
19.8967356497408,31670.4071612533
20.0988668169385,32317.1557860025
20.1375796578885,32441.7691582243
20.0964759871395,32309.4677681339
19.8148135046914,31410.1467380562
19.9108913213297,31715.4874567841
20.3201884362491,33032.8046467737
20.1484391615812,32476.768051835
20.0630666283695,32202.1314027514
19.8921783198963,31655.9006648443
19.8948111216995,31664.2807654478
20.0224391456014,32071.8455471451
20.0026493511317,32008.4784851462
19.977991079241,31929.6102049786
19.9931349628875,31978.0356515389
20.2013354513293,32647.5163213708
20.0314962292303,32100.8672945334
19.9588865163431,31868.5720777811
19.9741504948256,31917.3350391953
19.9600578924457,31872.3128855828
19.8309100205194,31461.1993793548
20.0464859188492,32148.9278155696
19.9141038088509,31725.7224407753
19.9481562896309,31834.3151484431
20.038343887976,32122.8180618228
20.0836384283372,32268.2026016146
20.2404387807926,32774.0289631211
20.0275486558954,32088.2164131407
20.0562018383864,32180.0985745674
20.0415739427672,32133.1748882725
19.9360879228662,31795.8081334602
20.0967879929828,32310.4710107918
20.102375377894,32328.4396667007
20.1209202167966,32388.1144296555
19.927231041916,31767.5629598319
20.1050205513772,32336.948109704
19.9926177414646,31976.381132506
20.0962098793555,32308.6121212084
19.9826403937223,31944.4733683857
19.9509946386067,31843.3749655771
20.111261559321,32357.0273205937
20.1678784138458,32539.4655772535
20.0116915138007,32037.4237794819
19.9896377640465,31966.8494350236
19.7934990107399,31342.6082470531
20.1735130670729,32557.650357389
20.0427308709706,32136.8848612927
20.2193549742457,32705.7852459644
20.0379722621755,32121.6265903773
20.1156246647581,32371.0684522741
20.1627753917687,32523.000919913
19.959038442203,31869.0572429871
20.0236625775582,32075.7650415923
20.0570626757896,32182.861054444
19.9733138483852,31914.6612868877
20.2114999324565,32680.3783615752
19.9662330274221,31892.0369044257
20.0002478533433,32000.7931356132
19.99585043183,31986.7227593693
19.7599327006087,31236.3952266067
20.0006477851666,32002.0729461031
20.0879825384043,32282.163397059
20.0523269592548,32167.6653184686
19.9943452545349,31981.9073726035
20.1006821357399,32322.9937857642
19.8518206188071,31527.5825505036
19.941758448736,31813.8984022187
19.8554593614112,31539.1413162122
20.0771679436865,32247.4138111193
20.1589250350624,32510.5806855412
19.8506050021711,31523.7215161775
19.8979697418085,31674.3359876742
20.1554453949676,32499.3583255615
20.1059676813156,32339.9949121685
19.9737325824431,31915.999461996
20.0861105536688,32276.1469739365
20.1782387851693,32572.9056377049
19.9726926343244,31912.6760852156
19.8445579660545,31504.5184694478
19.8296614740429,31457.2379340113
19.8327972713299,31467.1878084537
20.1450733144981,32465.9183077204
20.120079240145,32385.407090377
20.1103614306004,32354.1309495503
20.1529750664167,32491.3923222092
20.1786789813416,32574.3268345629
20.2252523136174,32724.8664919589
20.1303966788236,32418.6296357432
20.0430869913136,32138.026891309
20.1700629511715,32546.5151563377
20.0960882840634,32308.2211456697
19.911071612634,31716.0618210753
19.9876225224745,31960.4043280744
19.9790217928064,31932.9049437945
19.9071897286684,31703.6962314561
20.1806837652203,32580.7997785459
20.1903011871858,32611.8609623422
20.0388156901345,32124.3307410544
20.0074329916845,32023.7899933396
20.022672091193,32072.5918137151
19.7677384425699,31261.0786507084
19.9788304853854,31932.2934051014
20.0327660541126,32104.9372623044
19.8990093240701,31677.6457663544
19.9363444973268,31796.6265532873
20.1847155877006,32593.8194685092
19.9360203143739,31795.5924780104
19.9344203902996,31790.4893037755
20.1031530329714,32330.9409493654
20.1386623567511,32445.2577215379
19.9331071471568,31786.3008432027
19.9930650233591,31977.8119222612
20.0172892517517,32055.3495190636
19.9041188467173,31693.9157651397
19.8984943529228,31676.0062010639
20.0144067320438,32046.1181468544
20.123905016933,32397.7242504431
19.8884944048548,31644.1767753551
20.1213644862978,32389.5447032356
19.9762135630741,31923.9286654037
19.9045386760482,31695.252792504
19.9939099738218,31980.5148833033
20.0376431905024,32120.571570391
19.9698092341205,31903.4624677732
19.9066434834814,31701.9563822745
20.1738066969567,32558.5981316941
19.9370405203243,31798.8467767242
20.1644915271988,32528.5374840378
20.1261927179296,32405.0906655395
20.2580156507041,32830.9758483339
20.0136622911439,32043.7342643164
20.1779676048984,32572.0301331464
19.9466110818844,31829.3834921564
20.2677720062724,32862.606567859
19.9799753661267,31935.9532504823
20.0493623308228,32158.1543898094
20.0116670662574,32037.3455016584
19.9710475527275,31907.4192282643
19.8754188554563,31602.5819743863
19.7396071476311,31172.1672274247
19.870059148177,31585.5400441643
19.8901759396545,31649.5279128329
19.8481498513822,31515.9242018338
20.0988381310982,32317.0635376071
19.9037762562539,31692.8247407214
19.8986954024159,31676.6462974503
20.0573716215932,32183.8525093354
19.997639461398,31992.4467222449
20.0476436708777,32152.6413403586
20.0825037549303,32264.5565653433
20.1862661246745,32598.8272044946
19.8694122782267,31583.4835425716
19.9243103152782,31758.2513231602
19.8997498187641,31680.0034279521
20.0643917117009,32206.3851808457
19.9622195054767,31879.2166067867
20.1291755315106,32414.6966062692
19.9486009739774,31835.7344655177
20.0711251994737,32228.0053418359
19.9923674923587,31975.5806359618
20.0070463116071,32022.5521691833
20.0545977560812,32174.9512926573
19.9981171782161,31993.975253893
19.909562244161,31711.2535003296
19.9150179862906,31728.6353115422
19.9274431687449,31768.2392994847
20.0674496363395,32216.2027925618
19.925989887685,31763.6058403301
19.934968785077,31792.2384369595
19.8795698963322,31615.7839410526
19.8217718366389,31432.2110995016
20.2189031753368,32704.3236490915
20.0928564684557,32297.8304849569
20.0059231591448,32018.9569159686
19.9576130034886,31864.5053437613
19.9535204585845,31851.4382952921
20.04847816344,32155.3181335946
20.0828177812978,32265.5656029448
20.104567633696,32335.4911790284
19.9488851024221,31836.6413463711
20.1137530472123,32365.0449315394
19.7879131079849,31324.9204135328
20.0116764430725,32037.3755249777
19.8981492288889,31674.9074188105
20.0077776836365,32024.893427026
19.8882715817389,31643.4677207203
20.0885205406447,32283.8926009522
20.0546864063303,32175.2357484999
19.9205829985077,31746.3701600348
20.07693288784,32246.6587346266
20.0794737430123,32254.8212637056
19.888351205546,31643.7210940114
20.0333556244771,32106.8270061414
20.1386441078718,32445.1989202815
20.11224408249,32360.1889626923
19.8563810844857,31542.0695817856
19.9408018738643,31810.8463498167
20.1465378072245,32470.6388494342
19.9739303050169,31916.6313463737
19.9690437194438,31901.0165655246
20.0232266576011,32074.3684625333
20.0788299658633,32252.7530238439
19.9881699662826,31962.1550880801
20.0679929844444,32217.9473938966
20.0484322032644,32155.170704711
19.8798164834369,31616.5682732103
19.9801990202484,31936.6682310987
19.8528703932837,31530.9170282017
19.8968381421299,31670.7334443291
19.9132381106446,31722.9641640984
20.0605555078267,32194.0709826077
19.8642159530497,31566.9660343516
20.0910627018098,32292.0640390443
20.096073141793,32308.1724576235
19.9004140066658,31682.1182109359
19.8296089782814,31457.0713785231
19.9737152893532,31915.9441968113
20.1727336685892,32555.1346931065
20.0145088766519,32046.4452458863
19.8723953540993,31592.9677687702
20.0040230786124,32012.8751463726
19.8306134900488,31460.2585113366
19.9444087736962,31822.3553065833
19.8538991289936,31534.1848499401
20.0919334233469,32294.8630950564
19.9948838213889,31983.630322467
19.9318708046769,31782.3579019465
19.9519982420392,31846.5787080268
20.0124898218958,32039.9799097188
20.0213382710827,32068.3188932096
19.9811772046354,31939.7953986434
20.0199146081315,32063.7584733501
20.0371946660155,32119.1336067041
20.0484534244306,32155.2387769251
19.9667077235929,31893.5533855508
20.0715596516839,32229.4005480885
19.9704833437669,31905.6163986936
20.234660999036,32755.3204596726
19.8387586476581,31486.1075744024
20.0350815309262,32112.3593560687
20.0011702865118,32003.7450264034
19.9684018342801,31898.9657452225
20.1496234910115,32480.5861463618
19.9476926253852,31832.8352861478
19.7344264727934,31155.8070568072
19.9978182476942,31993.018773425
19.8921737808934,31655.8862183412
19.8742623513986,31598.9043209775
19.9289928045925,31773.18033644
19.9443732161292,31822.2418387402
20.2190706856954,32704.8655514519
19.8780302882653,31610.8870512954
20.0452199397394,32144.8673946021
20.0724187854622,32232.1596719182
20.0945300358221,32303.2109888444
20.0291946969888,32093.4912167907
19.9964397701069,31988.608278361
20.2195903286733,32706.5466447502
19.9031063203699,31690.6912959959
20.0129632586229,32041.4958712793
19.9068253712377,31702.5357088763
19.9606485631074,31874.1992847906
20.0382286954049,32122.4487399477
19.9810614196697,31939.4252365289
20.010352459337,32033.1364437514
20.0518667702949,32166.1888778926
19.9846297883311,31950.8342221321
20.1814835562136,32583.3822823776
19.9410354639891,31811.5916300858
20.2102122104388,32676.2142072776
19.8521569076113,31528.6507107536
19.9516011445702,31845.3110585613
20.0486515919185,32155.874452331
20.100389639477,32322.0530927037
19.9130357067701,31722.319284728
19.9745000444943,31918.4521622001
20.0215837713751,32069.1053371351
19.9322075535619,31783.4318366615
19.8779870843567,31610.7496420681
19.9273933064548,31768.0803192113
20.000855175652,32002.7366205924
19.9886649065138,31963.7379795918
20.1310208891856,32420.6401632661
19.8257583807115,31444.8556296283
20.2184122703609,32702.7355787423
20.0186940551853,32059.8489340089
19.909981273699,31712.5883455237
20.1591605147338,32511.3402127042
20.1082899937814,32347.4661179206
19.9439353789069,31820.844671841
20.0292301122507,32093.6047111593
19.9355348307064,31794.0439189047
19.9154318998389,31729.9542205698
19.9473070550049,31831.6046997318
20.1680243640875,32539.9365400341
19.8360596271954,31477.5409226921
20.0910992814997,32292.1816271262
19.9717461163472,31909.6514348663
20.1038528684708,32333.1920125697
20.0343316505297,32109.9555746734
19.9552285022219,31856.8915660713
20.0996120962539,32319.55251359
19.9684041168154,31898.9730377959
19.9076075165153,31705.0269625292
20.0230888883516,32073.9270904665
20.1174603021006,32376.9767205276
20.000578144431,32001.8500889194
19.9432493881553,31818.6556926525
19.8981245382028,31674.8288110262
20.1327252567906,32426.1301012331
20.000209665195,32000.6709321407
19.8339377321003,31470.8068768666
20.0001545129888,32000.494443474
19.8661235914767,31573.0293241463
19.6391038700606,30855.5520655224
19.9433743142682,31819.0543231209
20.0984537585773,32315.8274788536
20.1082137501242,32347.2208176547
19.9505022332832,31841.8031488189
19.8825554476886,31625.2808904331
19.9365486737058,31797.2778415231
20.0919474883421,32294.9083099436
20.2350791132029,32756.6741374064
19.828655554946,31454.0464893353
19.8086414726424,31390.582159335
20.0086105260513,32027.5596146568
20.0425383765721,32136.2675661091
20.1104801975574,32354.5131021077
20.0659682233819,32211.4464593419
19.9685006299597,31899.2813926961
19.9536663953175,31851.9042092497
19.9570261103358,31862.6312934899
20.0112015150473,32035.8548860664
20.0602169110376,32192.9842014304
19.8493172631553,31519.6316650716
19.9589116362648,31868.6522963381
20.1075239061937,32345.001411052
19.855543951648,31539.4100492662
19.8506187119813,31523.7650598769
20.1536489498382,32493.5652794652
19.9565179801063,31861.0087912246
19.9617572655695,31877.7402503612
19.926443747752,31765.0528345861
19.8663476430973,31573.7414941118
19.9741087344178,31917.2015787477
20.0550891468265,32176.5280549726
20.0281500572521,32090.1435772644
19.9423585529356,31815.8131723077
20.0555393766034,32177.9727749192
20.0686040056028,32219.9093386957
19.9690519983888,31901.0430171485
20.0357424162063,32114.4779334855
20.0761724999865,32244.2161799373
19.9826520870442,31944.5107545482
20.2429346270185,32782.1121850995
20.0616422757629,32197.5592640542
20.1440089880954,32462.4878489974
20.0644760135664,32206.6558159187
19.8235496667387,31437.8497111725
20.142742661595,32458.4065544993
20.0108213682602,32034.6377465934
20.0861758114902,32276.3566984076
20.1223134023694,32392.599733054
20.0397682705235,32127.3849869025
19.9123968440439,31720.2838459751
19.9533862031527,31851.0096777732
20.1673280734199,32537.6897296761
20.087849784623,32281.7367175664
20.0412107716818,32132.010335598
20.1587084268479,32509.8820350934
20.0766073801176,32245.6131116315
19.9550015838206,31856.1670568228
19.9437834845454,31820.359974274
20.0380680029792,32121.9335433616
19.865419058215,31570.7899486794
20.0235041964499,32075.2576244196
20.0811342500177,32260.1562213786
19.8816158833219,31622.2920105566
19.9188301960323,31740.7837102695
19.922588565589,31752.7628122991
19.8590133968465,31550.4330476901
19.9480154495689,31833.8656300993
19.9474034644949,31831.9123980273
19.9603657056546,31873.2959282777
20.0348845726117,32111.7279870299
19.9810717887008,31939.4583860172
20.1324969866404,32425.3947933668
20.0224143157054,32071.766002381
20.0869072226176,32278.7073416038
19.8339224264954,31470.7583056191
20.0272103525621,32087.1323604617
20.0673035265054,32215.7336659917
19.9457427100983,31826.6121805952
19.9707758666339,31906.5510972261
19.9474905767776,31832.1904248505
20.0043453779792,32013.9067201182
20.1809281518613,32581.588885647
19.9679822375746,31897.6251712077
20.045377714629,32145.3734177715
19.9868909272575,31958.064715047
20.1062366598532,32340.8602097621
19.9869123612324,31958.1332588467
19.8717347530713,31590.8673677138
19.8824870694517,31625.063365353
20.0445763479028,32142.8032773524
20.0168921132402,32054.077589848
19.8929105150163,31658.2311006757
19.9190951531037,31741.628137472
19.9836670727578,31947.7559739858
20.0791942612665,32253.9233745341
20.0234865456159,32075.2010753969
20.1474716218746,32473.6490203395
19.9261278862245,31764.0458030538
19.97117452633,31907.8249568905
20.1141358545119,32366.2768939008
20.0149244608755,32047.7760939642
20.0876505384916,32281.0963325249
20.1027251204421,32329.5645814442
20.0006802086893,32002.1767048204
20.0112664113993,32036.0626710397
19.9556727926214,31858.3101284935
19.9285997989526,31771.9271957452
19.9500593041423,31840.3892991036
20.1472517408098,32472.9402166051
19.9763951275695,31924.5089834225
19.9981481580794,31994.0743801996
20.1014870528584,32325.5825388987
19.995722424118,31986.3132209901
19.9821402025445,31942.8741659315
19.9630100656337,31881.7416704474
19.9781063001671,31929.978507262
20.0554194940998,32177.5880867455
20.0408903568028,32130.9829034714
20.1297309449008,32416.4854331278
20.0272046158104,32087.1139778831
19.9568029659399,31861.9187697078
19.9696792055404,31903.0470057754
19.911683459986,31718.0110568543
20.0709940162215,32227.5840639361
20.0677482065479,32217.1614465125
20.0240445135945,32076.9886945931
20.1242921977862,32398.9709169502
20.1199360876763,32384.9462537745
19.9610803677897,31875.5783559487
20.0723858333983,32232.0538435848
19.9794421171516,31934.248585009
20.0403314998793,32129.1909300043
19.9863563489843,31956.3552086868
19.7996843057141,31362.1998884752
20.0958103364879,32307.3274464074
19.8515804096812,31526.8195809631
19.9349078028316,31792.0439285916
19.9739630615116,31916.7360306105
19.8773276488661,31608.6523568302
20.145050381783,32465.8443907661
20.0291456294239,32093.3339715735
20.0725970128375,32232.7320671819
19.9718262495036,31909.9074992289
20.0263611332158,32084.4112190382
20.0983377956344,32315.4545717942
19.8582127190157,31547.8889914941
20.0670308942708,32214.8583129294
20.0236150281776,32075.6127037327
20.0884845561154,32283.776940903
19.8824595632946,31624.9758628836
19.9675768054528,31896.3298785326
20.1526391987161,32490.3093338904
19.965327775291,31889.1450539845
19.8155534650727,31412.4927301723
20.0105737851871,32033.8450569935
20.0832540965768,32266.9676086136
19.8596190111853,31552.3573815546
19.9974626404904,31991.8809646247
19.9985389931913,31995.3249489755
20.1967135397351,32632.5790244896
20.040930896194,32131.1128948818
20.1524873531621,32489.8197215486
20.0034287811063,32010.9730400632
20.1476189022434,32474.1237944029
19.9880334755934,31961.7185777153
19.9109962455977,31715.8217193763
20.0041055323854,32013.139052065
20.1476208011774,32474.129915843
20.1240879661613,32398.3133175838
19.9731287148958,31914.0696529436
19.8474557996193,31513.7201374273
19.9777626165909,31928.8799331884
19.854156062725,31535.0010370431
19.9571346948459,31862.9780182577
20.0568475515633,32182.1706965321
20.1416639008788,32454.929975677
20.0459623736851,32147.2485989759
20.11757945358,32377.3602456883
19.8857507156052,31635.4465218555
19.8940946526254,31662.0001638094
20.0399467253139,32127.9571802734
19.9464375492266,31828.8296724157
20.2597750830499,32836.6789132616
19.9202537546608,31745.3207720061
19.9547571176158,31855.3865298431
19.9412777420998,31812.3646390053
19.8614225722054,31558.0885273369
19.9648491530346,31887.616136274
19.841120720707,31493.6057162934
20.0207664871995,32066.4872587976
20.0856274589738,32274.5944336546
19.9625905395097,31880.4016838498
20.0398610459707,32127.6824593453
20.1075633054092,32345.128166483
19.7797730897068,31299.153878423
20.0888879437173,32285.0735052185
19.8682769539487,31579.8743295047
19.9979953547232,31993.5854566024
19.9546191662827,31854.94608571
19.8120930281642,31401.5224125305
20.0435941655107,32139.6533657355
19.9214483344435,31749.1282993522
20.0227168939866,32072.7353453391
19.8883591838214,31643.7464819755
20.1247165102572,32400.3371694574
20.0171663030777,32054.9557444055
19.8006892294298,31365.3835168365
20.2214062739754,32712.4217357736
20.030979177535,32099.2101448672
20.06545117313,32209.786462501
20.0827991736092,32265.5058118013
20.0731055977309,32234.3654670123
19.9321096108298,31783.1194830507
19.9729886492093,31913.6220465154
19.9053392699763,31697.8025162287
20.0276417259386,32088.5146482046
19.9991542035317,31997.293508531
19.9705482801889,31905.8238889085
19.8399654494053,31489.9383226875
19.9781214522233,31930.0269407828
20.0593159270854,32190.0924370098
19.9953556282663,31985.1397360673
20.1822030150776,32585.7054833446
19.9248039631661,31759.825037648
19.8994592929664,31679.0784121943
20.0248996989042,32079.7286360938
20.0618882218549,32198.3487220961
19.9042239298334,31694.2504199161
20.1519374385217,32488.0466020874
20.0459789593546,32147.3017951109
20.00189812612,32006.0742918147
19.7997390058313,31362.3731759231
19.934774840868,31791.6198364884
20.0929735057,32298.2067440611
20.0296786888731,32095.0422703598
20.0515625452009,32165.2128403284
19.9882772001963,31962.4980345509
19.9186706996554,31740.2753953048
19.902522695157,31688.8327704992
20.0771807523762,32247.4549570869
19.8707785800281,31587.8273101204
20.0050308634964,32016.1007879556
19.8992998252018,31678.5706826623
19.8818483513601,31623.0315093183
19.8674659199775,31577.2961665174
19.9354710312649,31793.8404190721
19.93198993521,31782.7378221851
20.0699301494009,32224.1676961465
20.0787775362535,32252.5845880285
19.9703311222525,31905.1300105924
20.1202994667025,32386.1160503832
19.9226574811919,31752.9824890314
19.9570000154462,31862.5479693215
20.1003566119276,32321.9468741328
19.9503994431531,31841.4750353091
20.024094162032,32077.1477607939
20.1448056261117,32465.0554971059
19.9216551334131,31749.7874603715
20.0106634263524,32034.1320610206
20.1511144920769,32485.3932218233
20.1959810580407,32630.2120717391
19.9799548620653,31935.8877032132
20.0420027894958,32134.5500651326
20.0550098634426,32176.2736498223
20.0581281523424,32186.2803980634
19.93875183071,31804.3059653313
20.1131848404102,32363.2163539604
20.0813438307535,32260.8296039153
20.1016957956857,32326.253908983
19.8290619802946,31455.3359214691
19.8811247732988,31620.729780118
20.1143066090963,32366.826429179
20.081644222199,32261.7947733582
20.1093448060888,32350.8598824135
19.9161537267585,31732.25434143
20.0837381533666,32268.5230570393
20.0219669156596,32070.3327337414
19.9703867825311,31905.3078595113
19.8088347577369,31391.194756746
20.1723231268541,32553.8096267369
20.0261242749977,32083.6522782121
19.7379159438424,31166.8260644949
19.9652930681248,31889.0341836891
19.9250200104571,31760.5137933694
20.0069245219688,32022.1623062206
20.0420929862013,32134.8393014032
20.007820665515,32025.0310226729
20.067399162719,32216.0407324717
20.0037154971499,32011.8906952731
20.042233949936,32135.2913363174
20.1123055563356,32360.3867833125
19.7667034523593,31257.805229881
19.79771055743,31355.9474652619
19.8360673429489,31477.5654107204
20.1206871465015,32387.3640997913
20.0181816598654,32058.2077573898
20.1280828282562,32411.1774672912
20.1041983158828,32334.3031939475
19.8913071158753,31653.1279022456
20.0608718285967,32195.0862818709
20.2106878090242,32677.7521371072
20.096026982509,32308.0240385385
20.2050309154351,32659.461943495
20.131093416041,32420.8737700296
20.0246998701513,32079.0883911711
20.0501181936558,32160.5791663652
20.0276365232836,32088.4979767009
19.8458554581994,31508.6383094196
19.9386074100836,31803.8452362753
20.1310332300052,32420.6799126058
19.8652636836349,31570.2960976274
19.961978926713,31878.4482136428
19.8616536206579,31558.8227637595
19.8046549739009,31377.9486908205
20.0088037705722,32028.1782663412
20.0284479676543,32091.098239443
19.7298203204829,31141.2647902833
19.7892507051067,31329.1554775654
20.0325752876238,32104.3258123453
20.1200619965666,32385.3515796547
19.9733315726462,31914.7179288694
19.88876686613,31645.0437964217
19.9241857886612,31757.8543472872
19.9750263578882,31920.1342398663
19.9791891115444,31933.4398043883
19.9951508883992,31984.4847239881
19.9752949913759,31920.9927993989
20.0263855290669,32084.4893887057
20.0075678685366,32024.221761128
19.9944567917397,31982.2641917396
19.8263771001402,31446.8183133572
19.8920701400979,31655.556356686
20.0765980247947,32245.5830599353
19.9108628317156,31715.3966962716
19.8988019752074,31676.9856038816
19.810234453989,31395.631129761
20.0110430600286,32035.3475480255
19.9916267140569,31973.2110939355
20.0727451091007,32233.2076971941
